SendRate(Mb/s)	RTT(ms)	CWnd	PktSndPeriod(us)	RecvACK	RecvNAK0.000000		252.671000	16	1.000000			0	0
0.000000		55.944000	16	1.000000			0	0
0.000000		55.944000	16	1.000000			0	0
0.000000		131.495000	16	1.000000			0	0
0.000000		204.298000	16	1.000000			0	0
0.000000		251.848000	16	1.000000			0	0
0.000000		163.973000	16	1.000000			0	0
0.000000		220.746000	16	1.000000			0	0
0.000000		220.746000	16	1.000000			0	0
0.000000		170.226000	16	1.000000			0	0
0.000000		200.374000	16	1.000000			0	0
0.000000		175.849000	16	1.000000			0	0
0.000000		95.036000	16	1.000000			0	0
0.000000		213.381000	16	1.000000			0	0
0.000000		213.381000	16	1.000000			0	0
0.000000		92.317000	16	1.000000			0	0
0.000000		92.317000	16	1.000000			0	0
0.000000		58.377000	16	1.000000			0	0
0.000000		235.509000	16	1.000000			0	0
0.000000		235.509000	16	1.000000			0	0
0.000000		186.269000	16	1.000000			0	0
0.000000		130.546000	16	1.000000			0	0
0.000000		201.050000	16	1.000000			0	0
0.000000		104.089000	16	1.000000			0	0
0.000000		177.377000	16	1.000000			0	0
0.000000		103.974000	16	1.000000			0	0
0.000000		198.706000	16	1.000000			0	0
0.000000		204.399000	16	1.000000			0	0
0.000000		204.399000	16	1.000000			0	0
0.000000		258.040000	16	1.000000			0	0
0.000000		270.421000	16	1.000000			0	0
0.000000		270.421000	16	1.000000			0	0
0.000000		140.949000	16	1.000000			0	0
0.000000		140.949000	16	1.000000			0	0
0.000000		11.504000	16	1.000000			0	0
0.000000		152.908000	16	1.000000			0	0
0.000000		202.588000	16	1.000000			0	0
0.000000		43.999000	16	1.000000			0	0
0.000000		130.439000	16	1.000000			0	0
0.000000		205.287000	16	1.000000			0	0
0.000000		205.830000	16	1.000000			0	0
0.000000		220.886000	16	1.000000			0	0
0.000000		47.406000	16	1.000000			0	0
0.000000		191.306000	16	1.000000			0	0
0.000000		215.725000	16	1.000000			0	0
0.000000		275.852000	16	1.000000			0	0
0.000000		275.852000	16	1.000000			0	0
0.000000		40.595000	16	1.000000			0	0
0.000000		185.934000	16	1.000000			0	0
0.000000		168.214000	16	1.000000			0	0
0.000000		113.776000	16	1.000000			0	0
0.000000		231.542000	16	1.000000			0	0
0.000000		190.827000	16	1.000000			0	0
0.000000		205.499000	16	1.000000			0	0
0.000000		189.688000	16	1.000000			0	0
0.000000		215.303000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
0.000000		219.833000	16	1.000000			0	0
